"doc_r_out","doc_l_out","poc_r_out","poc_l_out"
1268439.77325155,262124.751994755,1502.8646138332,13409.6044891723
1257439.22107075,256494.858891771,1484.73102703845,12626.8912335707
1247482.75061953,251150.546459679,1466.73024812758,11841.3036289469
1231853.04567613,244700.385605075,1441.39382568786,10810.3849006713
1159193.20519938,227226.680894926,1348.23843330007,9563.92144320003
1193926.33258653,231057.639632038,1368.92773828691,9710.78393310945
1177447.15269577,224936.419827893,1339.73022906923,9334.80629475144
1106713.82522544,208692.351003816,1248.47366454382,8502.03566762859
848480.366504432,157948.763838983,941.464512942389,6363.14021480562
1193892.57938524,219365.577381782,1261.08586713124,8426.7041149879
1160058.35652231,210480.459948547,1232.18887341991,8335.31301109213
1133879.18186949,203175.247873372,1204.39048118827,8318.35608511897
1110183.84794166,196369.020126545,1174.99033468728,7905.4608036921
1140383.23400329,199167.122692728,1199.36897717664,8104.40733411948
1130806.1263847,195023.678163954,1188.01661183408,8111.32988094107
1120986.14503544,190870.779488234,1175.08576956091,7920.90127232382
1111741.06626256,186940.682164764,1161.64429012183,7941.12287875914
1302932.60984046,216381.657929118,1355.99521467495,9437.22693594222
1438559.96391458,235910.67754532,1532.48971133587,10477.1506459085
1150178.09699282,186250.969113526,1271.8652591374,8445.76006209672
1140011.8177061,182327.30829405,1251.15783430104,8411.24907764791
1407539.23880656,222332.630674651,1532.89082101473,10383.933548926
1485002.92282923,231635.587151483,1665.01862107011,10978.0014556374
1528331.91866262,235414.228327825,1772.17513288984,11362.6887601816
1159619.61645743,176347.878133711,1389.25450912895,8507.68635667023
1507326.80206249,226403.442051706,1773.00791869839,11040.6037356159
1563990.51280531,231931.354811885,1890.80469887206,11286.7509967997
2045293.04562801,299474.065043946,2545.70418184431,14684.0380331431
2557265.18987025,369622.037134092,3439.60804300099,18409.304809167
2582386.6343322,368274.290960748,3883.63735906662,18413.6178123944
2614592.19845133,367919.176622872,4288.96332200614,18584.4203872423
2552359.64388077,354342.564969208,4490.01209181866,17913.9277644148
2472628.25430196,338554.592012989,4572.64489127142,16640.1034024017
2413610.69451411,326017.040992291,4617.14822168949,15883.1252353947
2073580.8009309,276438.027676626,4058.97660682908,13815.1590636981
2069961.53653329,272430.785580421,4026.48981252123,13920.4177393593
2302914.95479142,299191.500018648,4454.34776047681,15494.2882141696
2199264.84091133,282038.177784455,4307.50891708895,14940.3680915933
1937925.97963278,245313.853879679,3805.7492115045,13174.4555563762
2256298.19943824,281990.164412987,4355.08914717604,15328.7030394465
2196994.34345895,271028.914476565,4279.60390781313,14862.7335846505
2162305.71237375,263283.94100918,4225.20731151422,14439.4709519545
2121283.94117256,254972.982355832,4144.85339957831,14115.3770925323
2242404.96114094,266084.013228226,4367.66748316899,14855.2239210766
2933794.33936894,343304.585227956,5749.93951525191,17966.0224169269
2939801.3708499,338962.566749046,6084.09913244412,16278.4847779732
2954331.97992983,335758.639051156,6386.84510322368,15330.2699859528
2946780.44909214,330434.596238766,6603.18497458203,15769.3736348633
2867083.71971771,317206.998783531,6609.7984641447,15729.1513376467
2632130.66557719,287352.642034074,6179.32373978152,14756.6369418757
2665068.62135821,287131.931416437,6260.23011909441,15151.0532901911
2609301.0778759,277383.199836264,6143.61225294279,14779.2832904515
2550469.30903122,267594.318022063,5995.68303315234,14617.5239457669
2485247.81867013,257283.945814064,5812.99174510868,14059.7583352521
2452340.33362257,250522.736148891,5688.17920221797,13742.8914118127
2470766.5502421,249137.264103489,5678.25000523335,13955.8305844018
2235022.52837628,222376.324085054,5101.8225178324,12404.330421836
2235461.3356753,219534.241352897,4998.13701456781,12314.4839851739
2424821.45388445,234922.33874638,5325.99311996704,12788.7575447636
2391024.74741965,228420.93771952,5236.72449302553,11864.6056132988
2323739.96811399,218846.019655316,5065.32571468761,10720.7676282019
2271079.22159704,210872.359279764,4908.57985515339,9854.62805457836
2216704.60558559,203032.462260384,4739.67014595608,9516.67891772916
2164848.46494878,195630.463553573,4569.57059393664,9336.28903900805
2151378.00844788,191904.654776509,4475.56608603709,9661.05530456332
2108732.94538129,185534.228217644,4328.59783615468,9206.58417397386
2045748.98107357,177574.638653491,4139.24927684108,8823.88982274677
1996943.69391095,171129.146885356,3973.21557117016,8970.1642023862
1980246.69220947,167539.15732467,3870.09388917139,9177.21145175208
2110354.26575263,176268.625155871,4056.67777138459,9978.21870991711
2057519.28184511,169645.650488689,3937.49647712675,9852.50008389675
2017239.6889789,164151.23408454,3830.56370232204,9572.11041890447
1982149.68629446,165307.975152297,3727.76689591987,33798.7415134717
1952948.71116459,164522.512526587,3633.02347019267,44689.6427570476
2309097.81735044,198018.877309891,4246.25111694246,70546.9490627945
2928401.78948444,254197.053304588,5479.88054881796,103555.133913335
3166232.38745881,277040.486255776,6287.25746544846,121050.554118747
3123328.34849367,275049.083868213,6604.93089433968,125725.886225108
3069481.78589347,272344.812286448,6802.51167710783,130167.236303548
3046865.48614441,272208.715595129,6986.69608188114,134298.288937644
2905716.08264649,261896.358908136,6839.47005668766,134416.397916833
2838096.20442332,257982.545683845,6767.08496947455,136375.272009342
2804230.43809924,256894.093908633,6730.41267781022,138473.016815509
2709340.20000463,247717.13657851,6524.36662591323,127368.318490684
2618740.39431818,240900.049169064,6287.88053736963,125675.647146275
2753084.83290017,253828.685386468,6558.36093972949,130673.247839159
2857207.03770453,262816.776599746,6813.78000070423,129792.022738786
2811397.18768523,261121.559385105,6750.51850053841,135545.301413561
2982239.97185773,278896.82165499,7181.49592332201,147860.12799261
3006413.69372954,282294.978161152,7328.06303275024,149584.327304889
2935999.01578198,274182.871483821,7237.70230563508,136135.699113107
2653528.91260629,247540.772336231,6575.98097905042,119813.607729229
2682299.41522967,251091.724729458,6570.32413906202,122782.917391932
2912225.87311385,272970.097160616,7074.54665497397,132574.023112767
3176062.10547944,297336.028318953,7762.39692132884,141101.104773477
3604824.42852375,333426.764444735,8985.91504819027,142493.749388027
3532965.8144336,322466.466124177,9159.51896666198,123946.061448697
3453341.17767479,314563.712123248,9205.21288719938,122427.297154486
3129556.2043274,287124.441240777,8497.11015746395,122398.245158887
3641071.14978012,336524.325369104,9872.22837297072,153724.210227439
3552582.98903083,330451.472984341,9870.2726226753,158562.336720691
3440294.10654189,321608.347287873,9707.18930875693,158789.098417154
3348285.35117284,314871.862701392,9515.30426453921,160048.653872853
2679628.26717992,251162.943359164,7625.15973259099,122555.826376002
3157132.17063729,297615.937063076,8702.43585271003,149257.070506505
2580666.49182042,244481.184104235,7089.10090150674,125061.691734477
3371731.10497104,322052.540711757,8967.50135826369,170666.718367583
3231376.48043229,308142.656406172,8707.68660049774,158058.974681935
3546731.20767519,336845.838140642,9591.94812594597,165160.837292598
3839004.87036928,360913.827638785,10578.1004001801,162691.397440796
3754343.67259667,355487.319725133,10653.2653211434,170723.617881789
3685632.12012343,345270.232881275,10666.7623755581,152317.532797068
3351769.94160134,317028.6707714,9825.77803866118,152479.81572533
3310822.15416497,316031.917274329,9656.88178285621,161478.938046834
3263796.10271939,313431.793331493,9459.78150550002,164441.900293092
3183726.39702814,303991.118800438,9157.11602405411,150405.436092996
3080217.35697219,294000.839704823,8767.66362944394,143786.058498784
2265072.50047904,215049.953479242,6358.4095984271,100371.983827802
2878934.80382394,276205.573829646,7667.44144585981,138678.331067885
2772420.37079977,266129.694720558,9074.53376893589,135605.075727446
2643391.82099759,262100.423607826,7565.29359941775,149916.801105813
2523027.13852416,248766.227659053,6823.81591478052,126791.120978503
2962623.24690124,294650.074651584,7755.24916178785,156333.604843319
2825627.06460292,284127.95736105,7542.72478174899,160743.722304235
2693981.69856214,273608.864122233,7232.4650578882,163322.805129678
2704234.10141025,272643.605244522,7261.96966307724,155205.005468529
2825289.79018838,283424.574856311,7635.20369623036,159326.007401707
2673615.37231366,263395.272688329,7435.27546307112,138945.851062732
2087249.3668933,206904.723516939,5735.83207222966,115113.480699686
2431307.071049,243687.071629424,6213.47252416409,139597.546725403
2448484.01745043,249789.666840711,5995.69206946049,151405.879626504
3744499.80527506,384563.38187337,8864.79585392253,227772.100996675
5252305.35984848,532687.026912189,13595.6215164126,286729.838518861
4501074.72727668,451675.96121307,13340.2144742118,221144.781300471
4561974.71488088,468507.085487923,14379.5580422464,266183.67597505
4155250.71335523,441652.121928709,13770.0040569268,290630.302942847
4504556.49885508,490542.431356763,15088.9010781197,336750.092428859
4411583.61211309,481538.69030584,15220.0058715273,304889.310466635
3741392.77534584,419438.519032486,13107.1473930317,282941.721444742
3918947.46299307,439481.179380558,13427.9341398847,277489.882430491
4490970.47663758,524554.348473728,15156.6519405706,377274.022606034
3462807.53816913,418586.309501608,12003.9757713117,315694.609556235
3497205.58127856,447193.867838911,11406.2035907952,371911.82967546
3399149.52582627,419152.080378104,11649.1303500049,324092.643945943
3990827.90346047,497333.331832329,13281.2010400984,381968.159997548
3527722.43604915,443728.168292855,11693.5623713671,314831.1986418
3620975.87309255,451759.753421334,11636.6590890921,278649.596055475
3415268.13723785,435984.674329655,10741.1469962814,281634.477959235
3268488.3728979,420755.384640613,10297.2483452322,290425.129400771
3121111.37629691,409634.912484794,9456.54456520943,282954.913833832
2987138.95911283,390801.85807451,8651.57012929423,237672.290979045
2797142.98213386,379471.212571101,7689.76397435725,256756.425036978
2616743.69441422,350256.173032272,7125.085915757,224214.296221265
2482339.46323331,335493.674838462,6322.98742907767,204339.963761187
2635963.35271155,368333.849748045,6278.08570434636,244858.806815129
2463141.99292483,341431.665520216,5784.69586932144,202228.966663699
2316021.47890862,324672.606324133,5180.21063449539,187193.375909347
2184504.3760129,304345.896532178,4771.71001331971,171348.994865709
2068843.32608842,281555.70248346,4235.73100973951,121947.372149061
1957692.38719778,260307.968544213,3974.99666982563,118944.570605676
1825966.30465302,240203.914018795,3568.89208438594,114341.3465303
904522.052506361,119751.26207625,1653.85606314707,59913.1603571626
1567787.35327259,208350.011143624,2334.16451445021,101897.878941117
1534086.35392316,202718.640283753,2191.43221493924,91282.6057999975
1513926.82001696,194122.249714909,2147.31587315118,73869.6224116008
1464211.13302631,184618.171164368,2051.74065487371,69785.9129187746
506075.081146375,63872.4780782965,677.993752733888,25876.2941035494
492734.389229997,61655.9102544832,539.114288043283,27412.5847076954
1053509.37475103,129434.359620975,926.656233809374,48079.3908433363
1249320.13915439,149037.322296405,1161.67724623123,51255.7779998953
1194657.93791637,138549.724590082,1195.33619632971,44784.4363910929
1125346.97848044,129420.441543951,1127.90094886785,42182.5427798203
663987.811067254,76289.9496789913,654.551120919443,27255.4980487193
571755.561113312,65544.86207402,485.536131423299,24250.5151717733
875138.889680849,97666.0296845537,648.75403214395,29311.4253029132
293835.491412494,31956.0688880579,227.015286824325,9688.98516225901
877422.797739882,95922.9154780907,531.684742912758,34747.9340153584
827868.899337897,89435.6413642295,545.937058717533,31722.3406624619
859537.792355105,93081.5976887257,581.419754246265,36474.9192499983
657640.359325749,70665.559105927,462.032218423433,28203.8360891683
484455.513243775,51400.1524320693,321.959583057497,19435.5587098363
432369.215556255,46031.5016545973,253.774254019909,18754.7740734871
974987.397350914,102902.819075919,524.290787309381,43983.4573064312
996087.332154787,103481.496639603,639.835306579977,43785.5522335156
1011895.88945683,105954.31636064,714.090580370214,47990.5669872601
1005306.67982493,105425.682069298,759.325861251557,47523.8271443808
1010692.31680022,106018.763447048,797.460267496607,47146.7499877803
618829.839296013,64121.3348205893,504.224402192454,25412.9248950465
940833.952434474,98123.1762403097,685.749184469512,42246.717414586
490244.984161165,51504.0503400875,370.852168708273,23473.2659827582
360260.218101764,36390.9962292324,244.268674071314,14569.2408365274
835766.817178963,82770.0061370452,487.749152788764,31131.7621202949
823804.690856683,80779.9847500236,515.483883888868,28916.3596082002
445411.411521378,43587.5966049598,293.747492804586,17553.586506104
416761.51573912,40889.3677145754,241.423833114644,17235.1970749952
392418.409805221,37487.8775077824,211.656764962975,15197.028337047
364307.97712548,34332.5702525047,176.602478006673,12459.6925229029
665097.951281437,61541.3270688533,303.614684338628,22970.008610229
615541.972526324,57000.5683476672,304.238092845858,22485.2999828427
731871.293088286,67901.3099931564,372.767739685917,27890.0048265698
