"time","yah_flow_vol","pb_flow_vol","total_inflow_volume"
"1980-06-26",399515.0688,15579.0432,415094.112
"1980-06-27",375289.1136,22114.8576,397403.9712
"1980-06-28",197385.6384,29420.5824,226806.2208
"1980-06-29",181748.3616,18564.1632,200312.5248
"1980-06-30",167943.888,19416.1536,187360.0416
"1980-07-01",154165.0752,18401.8176,172566.8928
"1980-07-02",142446.2976,18063.9072,160510.2048
"1980-07-03",315700.3296,15698.7936,331399.1232
"1980-07-04",123233.7024,20815.7472,144049.4496
"1980-07-05",365410.9152,35021.9808,400432.896
"1980-07-06",162370.7424,24281.9424,186652.6848
"1980-07-07",323533.9584,24540.1056,348074.064
"1980-07-08",289667.4048,23515.4016,313182.8064
"1980-07-09",277789.7376,44113.68,321903.4176
"1980-07-10",136288.9152,32022.432,168311.3472
"1980-07-11",122045.7024,28535.5872,150581.2896
"1980-07-12",110699.8272,25446.6144,136146.4416
"1980-07-13",196927.1136,22242.4704,219169.584
"1980-07-14",256962.672,20720.5344,277683.2064
"1980-07-15",98801.2512,30876.4224,129677.6736
"1980-07-16",145401.264,53769.8304,199171.0944
"1980-07-17",136164.1536,37815.2064,173979.36
"1980-07-18",121242.4416,32693.9328,153936.3744
"1980-07-19",288758.8224,28970.8704,317729.6928
"1980-07-20",138486.4992,27120.2688,165606.768
"1980-07-21",130305.7152,24545.376,154851.0912
"1980-07-22",121208.5728,21066.2208,142274.7936
"1980-07-23",114031.4976,19781.6256,133813.1232
"1980-07-24",237433.1616,17240.4288,254673.5904
"1980-07-25",128551.104,16045.5168,144596.6208
"1980-07-26",106337.1456,23897.7216,130234.8672
"1980-07-27",127782.576,22571.8272,150354.4032
"1980-07-28",103349.8656,20211.12,123560.9856
"1980-07-29",222311.6064,17998.6752,240310.2816
"1980-07-30",92939.0112,16531.344,109470.3552
"1980-07-31",210035.1168,17212.608,227247.7248
"1980-08-01",199031.2128,15967.9296,214999.1424
"1980-08-02",88998.1344,19218.9888,108217.1232
"1980-08-03",200470.9824,16048.7136,216519.696
"1980-08-04",84795.6384,14840.7552,99636.3936
"1980-08-05",196299.6768,17586.72,213886.3968
"1980-08-06",211894.1856,14758.2432,226652.4288
"1980-08-07",389357.4528,48318.9408,437676.3936
"1980-08-08",486249.696,73174.0608,559423.7568
"1980-08-09",469746,94136.0832,563882.0832
"1980-08-10",582620.688,135252.288,717872.976
"1980-08-11",453039.0912,122187.3984,575226.4896
"1980-08-12",439674.048,98816.4576,538490.5056
"1980-08-13",466158.672,89816.6016,555975.2736
"1980-08-14",474417.8208,72033.1488,546450.9696
"1980-08-15",674161.2288,53266.1184,727427.3472
"1980-08-16",508619.3472,62648.64,571267.9872
"1980-08-17",739182.5856,61035.4656,800218.0512
"1980-08-18",750794.1408,59474.2176,810268.3584
"1980-08-19",938332.944,114014.8224,1052347.7664
"1980-08-20",658308.816,135408.672,793717.488
"1980-08-21",733962.0384,161204.8608,895166.8992
"1980-08-22",714557.808,132268.2912,846826.0992
"1980-08-23",697188.6432,99259.344,796447.9872
"1980-08-24",736715.952,70014.1536,806730.1056
"1980-08-25",894973.3632,51354.7776,946328.1408
"1980-08-26",969651.4752,37520.1504,1007171.6256
"1980-08-27",1028046.6432,47183.6448,1075230.288
"1980-08-28",1033858.5984,40256.4384,1074115.0368
"1980-08-29",1195721.8272,84110.4,1279832.2272
"1980-08-30",1238868.5184,93127.3632,1331995.8816
"1980-08-31",1185888.2976,100277.2224,1286165.52
"1980-09-01",773455.2192,98639.6832,872094.9024
"1980-09-02",1189145.7504,81602.7264,1270748.4768
"1980-09-03",843297.1776,62368.1856,905665.3632
"1980-09-04",1121450.6592,53245.8144,1174696.4736
"1980-09-05",1080039.312,41439.2544,1121478.5664
"1980-09-06",1133063.856,69604.272,1202668.128
"1980-09-07",1369680.8832,140577.0336,1510257.9168
"1980-09-08",1358728.3008,159797.9232,1518526.224
"1980-09-09",1238892.0192,184937.1264,1423829.1456
"1980-09-10",1429091.0784,141334.5888,1570425.6672
"1980-09-11",1463491.8432,129602.3328,1593094.176
"1980-09-12",1831391.3376,231342.912,2062734.2496
"1980-09-13",1554707.952,218887.92,1773595.872
"1980-09-14",1896314.3712,192734.5536,2089048.9248
"1980-09-15",1893761.5968,144822.5568,2038584.1536
"1980-09-16",1411657.2,117893.4912,1529550.6912
"1980-09-17",1556011.8144,91556.2656,1647568.08
"1980-09-18",1840729.104,70087.8528,1910816.9568
"1980-09-19",1837157.2416,64180.1664,1901337.408
"1980-09-20",1486770.336,115547.1264,1602317.4624
"1980-09-21",1593845.424,133477.8048,1727323.2288
"1980-09-22",1854385.8336,248348.7648,2102734.5984
"1980-09-23",1844595.6768,250850.8224,2095446.4992
"1980-09-24",1852866.576,204925.248,2057791.824
"1980-09-25",1846278.9216,148287.7152,1994566.6368
"1980-09-26",1800001.44,102622.896,1902624.336
"1980-09-27",1769647.824,82074.9024,1851722.7264
"1980-09-28",1703095.0272,64007.9712,1767102.9984
"1980-09-29",1615852.5408,53660.448,1669512.9888
"1980-09-30",2026118.3616,44497.9008,2070616.2624
"1980-10-01",1615110.192,37955.2608,1653065.4528
"1980-10-02",1556390.592,33517.4112,1589908.0032
"1980-10-03",1490991.2352,30912.7104,1521903.9456
"1980-10-04",1547803.296,29137.536,1576940.832
"1980-10-05",1466560.944,27602.5536,1494163.4976
"1980-10-06",1377720.4896,26872.128,1404592.6176
"1980-10-07",1284453.7632,25699.8528,1310153.616
"1980-10-08",1192399.5744,24285.6576,1216685.232
"1980-10-09",1109091.3984,22513.5936,1131604.992
"1980-10-10",758602.6272,22441.6224,781044.2496
"1980-10-11",406779.5808,19429.0272,426208.608
"1980-10-12",375213.8592,19814.8032,395028.6624
"1980-10-13",823083.4656,19231.6896,842315.1552
"1980-10-14",904267.9296,19912.9536,924180.8832
"1980-10-15",871081.6032,20110.896,891192.4992
"1980-10-16",844034.4288,28365.0336,872399.4624
"1980-10-17",537124.2624,32112.8928,569237.1552
"1980-10-18",614128.0896,27285.7248,641413.8144
"1980-10-19",555576.8832,27603.7632,583180.6464
"1980-10-20",367681.5072,27582.336,395263.8432
"1980-10-21",312577.3152,27820.7136,340398.0288
"1980-10-22",400185.1008,27174.8736,427359.9744
"1980-10-23",214529.9904,29558.304,244088.2944
"1980-10-24",687474.9504,46446.9984,733921.9488
"1980-10-25",670670.064,44250.8832,714920.9472
"1980-10-26",445026.7872,42303.168,487329.9552
"1980-10-27",623503.3536,40097.2896,663600.6432
"1980-10-28",602947.8432,37960.4448,640908.288
"1980-10-29",585155.7504,36063.1008,621218.8512
"1980-10-30",178420.0608,33488.4672,211908.528
"1980-10-31",549821.3472,31429.2096,581250.5568
"1980-11-01",528746.7456,28224.288,556971.0336
"1980-11-02",512546.0544,26036.4672,538582.5216
"1980-11-03",147954.816,24340.5216,172295.3376
"1980-11-04",484202.7936,23252.5728,507455.3664
"1980-11-05",471197.6064,22336.0416,493533.648
"1980-11-06",131244.0192,21247.2288,152491.248
"1980-11-07",444305.952,20024.928,464330.88
"1980-11-08",434062.7136,19518.7968,453581.5104
"1980-11-09",426455.6256,19688.9184,446144.544
"1980-11-10",412924.176,18568.8288,431493.0048
"1980-11-11",401585.904,17878.0608,419463.9648
"1980-11-12",439766.5824,30053.376,469819.9584
"1980-11-13",465299.6832,51007.3632,516307.0464
"1980-11-14",487833.0624,57848.7744,545681.8368
"1980-11-15",474679.5264,57809.808,532489.3344
"1980-11-16",269527.824,58173.12,327700.944
"1980-11-17",260243.1072,54834.624,315077.7312
"1980-11-18",385406.9856,49566.9888,434973.9744
"1980-11-19",246077.0496,43891.7184,289968.768
"1980-11-20",150862.6944,38955.3408,189818.0352
"1980-11-21",434348.9568,34734.3552,469083.312
"1980-11-22",347345.1072,31852.8288,379197.936
"1980-11-23",157933.3248,40176.7776,198110.1024
"1980-11-24",158679.0432,35301.8304,193980.8736
"1980-11-25",156229.344,33241.2768,189470.6208
"1980-11-26",154295.9712,31175.3664,185471.3376
"1980-11-27",191123.7984,31629.5712,222753.3696
"1980-11-28",154260.288,32100.8832,186361.1712
"1980-11-29",154796.0544,33700.752,188496.8064
"1980-11-30",417722.0544,31901.472,449623.5264
"1980-12-01",146115.6192,28074.2112,174189.8304
"1980-12-02",157074.5952,38318.7456,195393.3408
"1980-12-03",188064.1152,35360.5824,223424.6976
"1980-12-04",424346.7744,34081.0848,458427.8592
"1980-12-05",471298.5216,53813.2032,525111.7248
"1980-12-06",450246.384,51310.8864,501557.2704
"1980-12-07",477390.672,67275.0144,544665.6864
"1980-12-08",495103.7952,73286.9856,568390.7808
"1980-12-09",442576.5696,69899.1552,512475.7248
"1980-12-10",483772.7808,65016.864,548789.6448
"1980-12-11",480205.3248,58435.6032,538640.928
"1980-12-12",318870.3456,51937.3728,370807.7184
"1980-12-13",472733.3664,45515.6928,518249.0592
"1980-12-14",467069.2416,40342.9248,507412.1664
"1980-12-15",461326.9248,36308.9088,497635.8336
"1980-12-16",453836.6496,32753.5488,486590.1984
"1980-12-17",183287.3184,30308.688,213596.0064
"1980-12-18",433955.664,28617.9264,462573.5904
"1980-12-19",436610.9952,27006.48,463617.4752
"1980-12-20",424088.352,26088.8256,450177.1776
"1980-12-21",426143.5488,25350.8832,451494.432
"1980-12-22",421195.5936,24895.3824,446090.976
"1980-12-23",409974.48,22852.368,432826.848
"1980-12-24",408822.5088,23561.9712,432384.48
"1980-12-25",403355.9808,24268.9824,427624.9632
"1980-12-26",402625.4688,24066.8928,426692.3616
"1980-12-27",396886.5216,23773.9104,420660.432
"1980-12-28",384857.3952,20663.856,405521.2512
"1980-12-29",400578.3072,26498.448,427076.7552
"1980-12-30",388802.6784,25714.2816,414516.96
"1980-12-31",379540.4256,22252.9248,401793.3504
"1981-01-01",386649.7632,26236.656,412886.4192
"1981-01-02",379023.2352,25954.2144,404977.4496
"1981-01-03",371923.1424,25852.2624,397775.4048
"1981-01-04",365473.1232,25804.224,391277.3472
"1981-01-05",368842.5504,24425.8848,393268.4352
"1981-01-06",357076.6848,26084.3328,383161.0176
"1981-01-07",349973.568,25891.6608,375865.2288
"1981-01-08",343237.9104,25928.64,369166.5504
"1981-01-09",337118.4576,25850.1024,362968.56
"1981-01-10",356779.8144,25777.1808,382556.9952
"1981-01-11",354047.2416,25854.6816,379901.9232
"1981-01-12",320787.216,25783.2288,346570.4448
"1981-01-13",314369.856,26025.408,340395.264
"1981-01-14",345378.5568,25811.6544,371190.2112
"1981-01-15",304912.3392,25946.1792,330858.5184
"1981-01-16",341820.7776,26160.9696,367981.7472
"1981-01-17",294298.7904,26208.4032,320507.1936
"1981-01-18",287600.112,26442.9792,314043.0912
"1981-01-19",281268.3744,26626.9248,307895.2992
"1981-01-20",333092.2176,26423.28,359515.4976
"1981-01-21",270256.7808,26333.9424,296590.7232
"1981-01-22",254802.8448,32794.0704,287596.9152
"1981-01-23",127838.0448,35097.9264,162935.9712
"1981-01-24",232897.248,44598.7296,277495.9776
"1981-01-25",356770.3104,52636.5216,409406.832
"1981-01-26",237797.9424,48888.8352,286686.7776
"1981-01-27",238125.4848,49843.2096,287968.6944
"1981-01-28",237971.8656,49500.5472,287472.4128
"1981-01-29",240412.8384,47369.0592,287781.8976
"1981-01-30",369779.04,44147.2896,413926.3296
"1981-01-31",362129.2704,37550.1312,399679.4016
"1981-02-01",259575.0624,37415.4336,296990.496
"1981-02-02",262333.728,34602.1632,296935.8912
"1981-02-03",263382.5376,32753.7216,296136.2592
"1981-02-04",367927.5744,31096.224,399023.7984
"1981-02-05",364191.984,28897.8624,393089.8464
"1981-02-06",275929.8048,27028.3392,302958.144
"1981-02-07",367494.7104,28392.6816,395887.392
"1981-02-08",369456.2496,28543.8816,398000.1312
"1981-02-09",283876.9632,25293.168,309170.1312
"1981-02-10",291396.528,25763.2704,317159.7984
"1981-02-11",283746.8448,28128.4704,311875.3152
"1981-02-12",281519.4528,27933.3792,309452.832
"1981-02-13",278761.5648,27957.312,306718.8768
"1981-02-14",365378.6016,28362.1824,393740.784
"1981-02-15",404160.4512,43121.8944,447282.3456
"1981-02-16",442422.5184,63600.6816,506023.2
"1981-02-17",411680.7936,52205.3856,463886.1792
"1981-02-18",408586.2048,53368.5888,461954.7936
"1981-02-19",248169.4848,53485.8336,301655.3184
"1981-02-20",404764.992,50414.9184,455179.9104
"1981-02-21",496030.3488,88440.6816,584471.0304
"1981-02-22",698818.2336,178856.1216,877674.3552
"1981-02-23",697526.5536,174323.1456,871849.6992
"1981-02-24",721891.872,168232.032,890123.904
"1981-02-25",741079.7568,131013.2448,872093.0016
"1981-02-26",758035.2384,101112.1056,859147.344
"1981-02-27",798085.3536,87997.536,886082.8896
"1981-02-28",710837.7696,70868.736,781706.5056
"1981-03-01",727806.2112,60722.352,788528.5632
"1981-03-02",747296.5824,53087.8752,800384.4576
"1981-03-03",751919.2416,48146.9184,800066.16
"1981-03-04",760474.0512,43513.5456,803987.5968
"1981-03-05",636629.328,39676.8672,676306.1952
"1981-03-06",645356.16,36253.872,681610.032
"1981-03-07",752007.888,34070.6304,786078.5184
"1981-03-08",735084.0288,32198.4288,767282.4576
"1981-03-09",653590.8576,30272.3136,683863.1712
"1981-03-10",698953.968,29631.0528,728585.0208
"1981-03-11",693476.7264,32398.7904,725875.5168
"1981-03-12",638792.2656,31461.5232,670253.7888
"1981-03-13",652281.0336,29551.7376,681832.7712
"1981-03-14",486235.9584,29827.0944,516063.0528
"1981-03-15",618472.1088,29230.5024,647702.6112
"1981-03-16",591737.0976,27811.3824,619548.48
"1981-03-17",581550.4512,27392.8608,608943.312
"1981-03-18",563841.0432,26348.3712,590189.4144
"1981-03-19",551139.2064,26429.4144,577568.6208
"1981-03-20",541122.2496,27101.6064,568223.856
"1981-03-21",527496.7968,26800.9344,554297.7312
"1981-03-22",515434.2336,26757.3888,542191.6224
"1981-03-23",501187.2192,27168.3936,528355.6128
"1981-03-24",489381.696,26246.0736,515627.7696
"1981-03-25",338144.0256,27144.5472,365288.5728
"1981-03-26",471299.904,27841.2768,499141.1808
"1981-03-27",458842.9248,26990.4096,485833.3344
"1981-03-28",449799.696,27514.2528,477313.9488
"1981-03-29",446501.376,32369.328,478870.704
"1981-03-30",456904.4544,37113.3792,494017.8336
"1981-03-31",257226.9696,36593.5968,293820.5664
"1981-04-01",382005.504,33619.104,415624.608
"1981-04-02",422827.8624,34951.3056,457779.168
"1981-04-03",173368.3392,43860.7872,217229.1264
"1981-04-04",194206.032,52533.6192,246739.6512
"1981-04-05",443431.3248,49031.4816,492462.8064
"1981-04-06",439446.0384,48127.5648,487573.6032
"1981-04-07",444542.8608,53936.7552,498479.616
"1981-04-08",579647.1456,130100.256,709747.4016
"1981-04-09",583780.4352,114896.9664,698677.4016
"1981-04-10",611396.0352,139532.2848,750928.32
"1981-04-11",686808.3744,158022.7488,844831.1232
"1981-04-12",700814.2464,140194.8864,841009.1328
"1981-04-13",390928.1184,135369.792,526297.9104
"1981-04-14",687420.432,124561.2384,811981.6704
"1981-04-15",773519.5008,99775.7568,873295.2576
"1981-04-16",736114.7808,81657.4176,817772.1984
"1981-04-17",737875.872,69085.44,806961.312
"1981-04-18",754033.968,56325.7152,810359.6832
"1981-04-19",420048.0288,49000.2912,469048.32
"1981-04-20",743886.3744,43585.6896,787472.064
"1981-04-21",731143.6704,38751.0912,769894.7616
"1981-04-22",732845.232,38364.0192,771209.2512
"1981-04-23",395088.8832,38458.9728,433547.856
"1981-04-24",714443.4144,39001.9968,753445.4112
"1981-04-25",695139.6672,37009.008,732148.6752
"1981-04-26",675387.504,35475.1488,710862.6528
"1981-04-27",653070.4704,34261.92,687332.3904
"1981-04-28",671115.2832,43665.1776,714780.4608
"1981-04-29",652949.3376,39977.712,692927.0496
"1981-04-30",620710.992,39598.2432,660309.2352
"1981-05-01",608533.2576,38383.3728,646916.6304
"1981-05-02",616153.7376,36917.6832,653071.4208
"1981-05-03",597228.336,34279.5456,631507.8816
"1981-05-04",436609.6128,31354.6464,467964.2592
"1981-05-05",553931.136,30944.2464,584875.3824
"1981-05-06",553620.8736,29198.7936,582819.6672
"1981-05-07",536491.3824,27532.0512,564023.4336
"1981-05-08",516337.7184,25344.2304,541681.9488
"1981-05-09",217371.7728,24612.336,241984.1088
"1981-05-10",470670.912,24176.2752,494847.1872
"1981-05-11",479767.7088,24058.6848,503826.3936
"1981-05-12",428566.8096,22676.4576,451243.2672
"1981-05-13",445578.5376,21758.976,467337.5136
"1981-05-14",389467.44,21209.3856,410676.8256
"1981-05-15",422474.9184,22015.584,444490.5024
"1981-05-16",206230.8384,19956.1536,226186.992
"1981-05-17",326047.1616,18123.4368,344170.5984
"1981-05-18",372926.5056,18570.4704,391496.976
"1981-05-19",365772.7584,19417.1904,385189.9488
"1981-05-20",256261.7088,19283.5296,275545.2384
"1981-05-21",335481.4368,18052.2432,353533.68
"1981-05-22",317390.2272,16612.3872,334002.6144
"1981-05-23",301355.424,15359.328,316714.752
"1981-05-24",302759.1648,17335.1232,320094.288
"1981-05-25",175109.1264,16211.8368,191320.9632
"1981-05-26",276441.984,14252.2848,290694.2688
"1981-05-27",273686.688,15331.5072,289018.1952
"1981-05-28",260675.1936,14676.768,275351.9616
"1981-05-29",141280.7616,19966.7808,161247.5424
"1981-05-30",93018.8448,19157.3856,112176.2304
"1981-05-31",259880.0544,17621.9712,277502.0256
"1981-06-01",246724.0992,16511.1264,263235.2256
"1981-06-02",84653.7696,16413.9264,101067.696
"1981-06-03",245296.944,17364.4128,262661.3568
"1981-06-04",83340.4032,17932.1472,101272.5504
"1981-06-05",77878.2816,17737.7472,95616.0288
"1981-06-06",218055.6288,17430.6816,235486.3104
"1981-06-07",202693.104,17508.1824,220201.2864
"1981-06-08",211982.0544,24061.4496,236043.504
"1981-06-09",84923.2512,22060.3392,106983.5904
"1981-06-10",86136.3072,24316.6752,110452.9824
"1981-06-11",216868.8384,21717.2448,238586.0832
"1981-06-12",200949.984,26087.7888,227037.7728
"1981-06-13",232768.512,36369.9936,269138.5056
"1981-06-14",305121.0816,56710.9728,361832.0544
"1981-06-15",232392.8448,144971.5968,377364.4416
"1981-06-16",229524.7968,172437.7248,401962.5216
"1981-06-17",225521.5392,151963.344,377484.8832
"1981-06-18",343499.4432,109978.9056,453478.3488
"1981-06-19",417153.2832,79931.232,497084.5152
"1981-06-20",455682.4992,86852.0448,542534.544
"1981-06-21",252657.7056,79535.6928,332193.3984
"1981-06-22",468777.6288,70732.3104,539509.9392
"1981-06-23",487365.7248,79520.7456,566886.4704
"1981-06-24",297653.7024,85702.6656,383356.368
"1981-06-25",290486.304,65548.7424,356035.0464
"1981-06-26",281800.4256,57722.8032,339523.2288
"1981-06-27",351517.104,48760.0992,400277.2032
"1981-06-28",273037.824,48044.7072,321082.5312
"1981-06-29",257250.2112,36733.5648,293983.776
"1981-06-30",240094.0224,30622.2336,270716.256
"1981-07-01",224164.2816,25098.2496,249262.5312
"1981-07-02",210236.9472,20849.4432,231086.3904
"1981-07-03",197767.1808,18737.8272,216505.008
"1981-07-04",184724.496,15967.0656,200691.5616
"1981-07-05",173494.8288,16534.1088,190028.9376
"1981-07-06",160627.536,16281.3024,176908.8384
"1981-07-07",146577.0816,14324.5152,160901.5968
"1981-07-08",133996.896,12087.5328,146084.4288
"1981-07-09",125142.4512,13693.7088,138836.16
"1981-07-10",267651.0432,10252.3104,277903.3536
"1981-07-11",318125.0592,26977.3632,345102.4224
"1981-07-12",410813.2512,48705.2352,459518.4864
"1981-07-13",416307.6,39832.7328,456140.3328
"1981-07-14",304929.6192,42820.272,347749.8912
"1981-07-15",307938.5856,53287.0272,361225.6128
"1981-07-16",215080.272,54924.912,270005.184
"1981-07-17",404101.872,45314.8992,449416.7712
"1981-07-18",394266.96,38484.6336,432751.5936
"1981-07-19",307726.6464,46049.904,353776.5504
"1981-07-20",249131.8944,59637.9456,308769.84
"1981-07-21",234205.0848,44378.2368,278583.3216
"1981-07-22",224346.24,36181.296,260527.536
"1981-07-23",331014.9024,32381.5104,363396.4128
"1981-07-24",221853.3408,31635.2736,253488.6144
"1981-07-25",229060.3104,30750.2784,259810.5888
"1981-07-26",408527.5392,23785.8336,432313.3728
"1981-07-27",228813.2064,29034.4608,257847.6672
"1981-07-28",259014.3264,42217.5456,301231.872
"1981-07-29",247777.056,38093.4144,285870.4704
"1981-07-30",233906.1408,33416.4096,267322.5504
"1981-07-31",427850.64,30832.9632,458683.6032
